4.570068739314289141e-01 -2.946277998915027840e-01 -1.562639272123323986e-01 -3.003821851159621525e-01 3.465792376804965880e-01 -1.798171179094847361e-01 -1.171394834173540289e-01 -6.566413124016479141e-02 3.875882908830218243e-01 7.709589309050635109e-04
6.280120329433624971e-02 2.261054660224368629e-01 1.120298782528215131e-01 2.594086508900180776e-01 2.382135819553821143e-02 -4.201428507764340958e-01 3.040071651536933039e-01 2.754226079759269918e-01 -3.697844478542650082e-01 -4.569060866946430544e-01
-2.761747015896235391e-01 -3.880010644955591559e-01 1.248420918190740192e-02 -2.932442557961925100e-01 -2.943018508869383876e-01 6.798857765906973771e-02 -1.383594498001615714e-01 -4.041021217431933765e-01 -4.767231642478206854e-01 -2.725994874639966481e-01
1.019985750850090911e-01 -3.230098840497137580e-01 -9.174286927485564291e-03 9.225841484656549518e-03 -9.598454321394567224e-02 -3.843367016978063155e-01 1.983045719346976377e-01 9.086477993620867277e-02 1.342765515710231394e-02 3.005362218635727611e-01
2.610347138424157221e-01 -3.432260702765693727e-01 3.244646959771467776e-01 2.848833388543934309e-01 -1.918690797567759176e-01 1.099531502787418624e-01 4.092581353535590383e-01 6.326147249927005500e-02 -4.832930291711401427e-01 2.835084518871061610e-01
3.160176896982924699e-02 -4.219775814787326551e-01 3.430884668178423302e-01 -3.469313404123527400e-01 3.540268448953963754e-01 4.191791924859261664e-01 -8.379486491633492129e-02 -4.194410180940680855e-01 4.089450228096175310e-01 7.677166718109773580e-02
-2.114308470220134240e-01 -1.864265555017768916e-01 2.876788451511924638e-02 -1.535569598365805755e-01 3.614267210751164194e-01 -4.996008628245255379e-01 -3.877880731723051255e-01 -4.730418671591104518e-01 2.144959477715284724e-01 4.717557274052001093e-01
2.140804120708439395e-01 4.969536931079965303e-01 -3.327087011877032374e-01 2.305108758677009151e-01 3.897693549594988260e-01 1.992742466008469160e-01 -3.687557768544125203e-02 3.526264359133365334e-01 3.296719234262894815e-01 -3.167823659997593966e-01
2.970354030915682841e-01 -3.304132114294487943e-01 -4.215408057790376306e-01 1.394441603491737292e-01 3.356372290353276666e-01 -1.168208329105067111e-01 -3.263045444735934719e-01 2.715431711363337497e-01 -4.391401927807854211e-01 5.873071600778356771e-02
-1.769113289049056847e-01 5.188071354702417093e-02 4.272986682336044062e-02 -4.886612251661357487e-01 -4.748891264986885297e-01 -1.012016248378586614e-01 -3.812791381519139433e-01 -3.771670142817727944e-01 3.932922123505810941e-01 1.060365386962670575e-01
-1.614669425341273001e-01 1.655283672096310443e-01 2.054734560055820891e-01 3.013619730039711619e-01 -3.340939209614305350e-01 -5.583580118649822399e-02 1.465764078191038600e-01 -1.043223443270969719e-01 1.004181946754123533e-01 -3.110713809425813547e-02
-3.967121555530747079e-01 -3.425263756223974054e-01 3.081513968267136638e-01 -3.190056435586363648e-02 -2.383312854827054350e-01 -3.035686946696503075e-01 -2.669655932686062494e-01 -4.504020787985978380e-01 -5.725882767447587618e-02 3.544447313676660771e-01
2.521767282437215041e-02 9.921009627312316059e-02 8.288052201781803685e-02 3.983697649837791843e-01 6.271171752179327541e-02 1.328910420160887007e-01 -4.212592116605168302e-01 1.805416517295747036e-01 -3.543738477520073094e-01 1.193472744278586406e-01
3.503362440668118527e-01 -2.243122280266734991e-01 -2.144379559065963115e-01 -4.168525562758611525e-01 -2.860652709240563141e-02 -3.222559398105783179e-01 2.823320942375795450e-02 -4.771085176837637221e-01 -2.217670108763994952e-01 -3.311640632493695335e-01
9.939782664293417280e-02 -7.804910512052598559e-02 7.620978940304345972e-02 -3.828491165651237704e-02 -2.992492500131902489e-01 -2.008187916939180306e-01 -4.171589575501735148e-01 -1.720031508434722856e-01 -2.226453521876807784e-01 3.665340631905067426e-02
-1.062553389395295422e-01 -2.681679708616961921e-01 -2.279978255611960769e-01 2.676726411754726254e-02 -3.450296884845442946e-01 3.553607469591785195e-01 4.552337719971119023e-01 4.330467416245986634e-03 -4.479488870558667735e-02 3.926405717457437383e-02
1.306495691227215206e-01 -2.119819336548467437e-01 4.250886339545404402e-01 -6.569834453111944583e-02 2.097124221362978158e-02 -1.997264605943183113e-03 3.026217462792991642e-01 -1.869373751431473440e-01 -4.687291991093938126e-01 4.131566994604988219e-01
-1.106050155293726300e-01 -4.862766086808038013e-01 3.132518317139938446e-01 -3.974373795376989760e-01 -4.522978866552589405e-01 4.834268461402292383e-01 1.600732351594577052e-01 -3.546258415418579446e-01 -1.093470333719771537e-01 4.327591911043570105e-01
3.535633565015943169e-01 2.711104657693904629e-01 -5.575040869788971953e-02 2.683353001698816076e-01 -1.319793080276163710e-01 4.951896402853492862e-01 3.494899851632964349e-01 -8.464907401396715159e-03 -3.960152227008848502e-01 6.298222095848127200e-02
-3.127489459921238835e-01 -1.275117941431238577e-01 -3.225387508000133741e-01 3.635811941573545703e-01 1.649524509952207119e-01 -1.578350294705321843e-01 4.736505077272333830e-01 3.586693401087082123e-02 -3.791582877075564406e-01 -4.964873541762548914e-02
-1.884291114622683727e-01 -9.143580590035149669e-02 3.427769292595082007e-01 -1.971219002996519309e-01 6.906643270074996899e-02 -3.786178512224296355e-01 -4.498316867301074273e-01 -4.151820267376554741e-01 -3.205069089448298048e-01 3.489361478914285719e-01
-2.835183948770402251e-01 2.898197973590197485e-01 -7.102061528208281072e-02 -4.989412625656545197e-01 -1.362619388587767988e-01 2.334899559804255453e-01 -4.674737436579382566e-01 3.852493207513595364e-01 7.035216036885449942e-02 -1.788265788219857155e-01
2.044663184502466535e-01 2.070290126232277039e-02 -1.103898545023462852e-03 -2.513207598898483663e-01 -1.550674483440191986e-01 -1.076460886563305186e-01 -2.450707978783206453e-01 2.111464089148504808e-01 -2.708181396861929491e-01 -4.959528364393357425e-01
1.975196203498557068e-01 4.403391667599408921e-01 -7.394448675426346096e-02 4.478325358212722485e-01 -3.089923889629782039e-01 -2.480572796540564395e-01 -1.968565578625514068e-02 -3.730611303401576428e-03 2.855014317664493761e-01 -1.037518366373640921e-01
6.112355356534604489e-02 -3.552671005002663307e-01 -3.937113571062356154e-01 2.781812894231661115e-02 3.898520351101225634e-01 -4.450344684266258621e-01 2.659167690767814118e-01 -2.778198726358849235e-02 -6.214888249048799995e-02 -3.811465907459576918e-02
3.318775786395555816e-02 -3.161283179351447314e-01 -2.291102903447357342e-01 -3.153014363170641987e-01 3.279641108406121663e-01 -3.510125775314586472e-01 1.351277111586588475e-01 2.331605360837407659e-02 2.832763796236004161e-02 -1.211029045588707387e-02
2.877738434721860417e-01 -8.725645747266319585e-02 3.187079977764994965e-02 3.389464238424751974e-01 2.065913940446337804e-01 2.243870863050004827e-01 -3.261520711449622523e-01 1.677248093878835888e-01 1.858915106528172823e-01 -3.224509541344732222e-01
